Lat,Lon,Elev,Type,Leaf_phenol,LeafType,Year,D13C,CO2_ppm,PFT,Site,categ,Proxy,group,D13Cstd
32.72,-109.97,2682,G,2,2,1998,18.50197649,365.2,NET,31,4,TR,constant,0.222336555
32.72,-109.97,2682,G,2,2,1999,18.08440759,367.41,NET,31,4,TR,constant,-0.195232345
32.72,-109.97,2682,G,2,2,2000,17.33262225,368.92,NET,31,4,TR,constant,-0.947017681
32.72,-109.97,2682,G,2,2,2001,18.0532463,370.35,NET,31,4,TR,constant,-0.226393632
32.72,-109.97,2682,G,2,2,2002,17.25004359,372.17,NET,31,4,TR,constant,-1.029596345
32.72,-109.97,2682,G,2,2,2003,17.67868503,374.44,NET,31,4,TR,constant,-0.600954906
32.72,-109.97,2682,G,2,2,2004,17.91963873,376.65,NET,31,4,TR,constant,-0.360001199
32.72,-109.97,2682,G,2,2,2005,18.37989917,378.69,NET,31,4,TR,constant,0.100259235
32.72,-109.97,2682,G,2,2,2006,17.2210427,380.83,NET,31,4,TR,constant,-1.058597233
32.72,-109.97,2682,G,2,2,2007,18.32855867,382.8,NET,31,4,TR,constant,0.048918735
32.72,-109.97,2682,G,2,2,2008,18.08849194,384.65,NET,31,4,TR,constant,-0.191147991
32.72,-109.97,2682,G,2,2,2009,18.76849112,386.53,NET,31,4,TR,constant,0.488851192
32.72,-109.97,2682,G,2,2,2010,18.23539679,388.57,NET,31,4,TR,constant,-0.044243138
32.72,-109.97,2682,G,2,2,2011,17.98490992,390.65,NET,31,4,TR,constant,-0.294730011
32.72,-109.97,2682,G,2,2,2012,17.68249505,392.77,NET,31,4,TR,constant,-0.597144884
35.27,-107.62,2767,G,2,2,1979,17.74104231,336.1,NET,32,4,TR,constant,0.114684866
35.27,-107.62,2767,G,2,2,1980,17.37623915,337.74,NET,32,4,TR,constant,-0.2501183
35.27,-107.62,2767,G,2,2,1981,17.06397196,339.37,NET,32,4,TR,constant,-0.562385487
35.27,-107.62,2767,G,2,2,1982,17.60682534,340.78,NET,32,4,TR,constant,-0.01953211
35.27,-107.62,2767,G,2,2,1983,18.27585145,342.2,NET,32,4,TR,constant,0.649494007
35.27,-107.62,2767,G,2,2,1984,17.53504445,343.79,NET,32,4,TR,constant,-0.091312993
35.27,-107.62,2767,G,2,2,1985,17.78552746,345.27,NET,32,4,TR,constant,0.159170017
35.27,-107.62,2767,G,2,2,1986,17.91099895,346.67,NET,32,4,TR,constant,0.284641507
35.27,-107.62,2767,G,2,2,1987,17.38969947,348.31,NET,32,4,TR,constant,-0.236657972
35.27,-107.62,2767,G,2,2,1988,17.86025708,350.35,NET,32,4,TR,constant,0.233899635
35.27,-107.62,2767,G,2,2,1989,16.17214785,352.31,NET,32,4,TR,constant,-1.454209592
35.27,-107.62,2767,G,2,2,1990,17.05791902,353.78,NET,32,4,TR,constant,-0.56843843
35.27,-107.62,2767,G,2,2,1991,17.85091409,355,NET,32,4,TR,constant,0.224556644
35.27,-107.62,2767,G,2,2,1992,17.31845867,355.93,NET,32,4,TR,constant,-0.307898779
35.27,-107.62,2767,G,2,2,1993,17.15158598,356.71,NET,32,4,TR,constant,-0.474771463
35.27,-107.62,2767,G,2,2,1994,17.02699101,357.95,NET,32,4,TR,constant,-0.599366436
35.27,-107.62,2767,G,2,2,1995,17.10067665,359.75,NET,32,4,TR,constant,-0.525680801
35.27,-107.62,2767,G,2,2,1996,16.06989225,361.59,NET,32,4,TR,constant,-1.556465193
35.27,-107.62,2767,G,2,2,1997,17.34163325,363.19,NET,32,4,TR,constant,-0.284724195
35.27,-107.62,2767,G,2,2,1998,17.34252251,365.2,NET,32,4,TR,constant,-0.283834935
35.27,-107.62,2767,G,2,2,1999,17.42653469,367.41,NET,32,4,TR,constant,-0.199822752
35.27,-107.62,2767,G,2,2,2000,16.29031597,368.92,NET,32,4,TR,constant,-1.336041476
35.27,-107.62,2767,G,2,2,2001,17.47889505,370.35,NET,32,4,TR,constant,-0.147462391
35.27,-107.62,2767,G,2,2,2002,16.53070427,372.17,NET,32,4,TR,constant,-1.095653175
35.27,-107.62,2767,G,2,2,2003,16.34388769,374.44,NET,32,4,TR,constant,-1.282469753
35.27,-107.62,2767,G,2,2,2004,16.86556759,376.65,NET,32,4,TR,constant,-0.760789861
35.27,-107.62,2767,G,2,2,2005,17.23094596,378.69,NET,32,4,TR,constant,-0.395411488
35.27,-107.62,2767,G,2,2,2006,17.69076058,380.83,NET,32,4,TR,constant,0.064403133
35.27,-107.62,2767,G,2,2,2007,17.90003079,382.8,NET,32,4,TR,constant,0.273673345
35.27,-107.62,2767,G,2,2,2008,17.88995063,384.65,NET,32,4,TR,constant,0.263593184
35.27,-107.62,2767,G,2,2,2009,16.43998483,386.53,NET,32,4,TR,constant,-1.186372615
35.27,-107.62,2767,G,2,2,2010,17.45188164,388.57,NET,32,4,TR,constant,-0.174475803
35.27,-107.62,2767,G,2,2,2011,16.45107726,390.65,NET,32,4,TR,constant,-1.175280183
35.27,-107.62,2767,G,2,2,2012,17.05623532,392.77,NET,32,4,TR,constant,-0.570122126
35.21,-106.42,2716,G,2,2,1979,18.10646396,336.1,NET,33,4,TR,decrease,1.093787828
35.21,-106.42,2716,G,2,2,1980,16.83418887,337.74,NET,33,4,TR,decrease,-0.178487254
35.21,-106.42,2716,G,2,2,1981,16.97016898,339.37,NET,33,4,TR,decrease,-0.042507144
35.21,-106.42,2716,G,2,2,1982,17.01238009,340.78,NET,33,4,TR,decrease,-0.000296035
35.21,-106.42,2716,G,2,2,1983,16.45053572,342.2,NET,33,4,TR,decrease,-0.562140411
35.21,-106.42,2716,G,2,2,1984,17.33683282,343.79,NET,33,4,TR,decrease,0.324156695
35.21,-106.42,2716,G,2,2,1985,16.37816245,345.27,NET,33,4,TR,decrease,-0.634513679
35.21,-106.42,2716,G,2,2,1986,18.45427486,346.67,NET,33,4,TR,decrease,1.441598735
35.21,-106.42,2716,G,2,2,1987,18.8417702,348.31,NET,33,4,TR,decrease,1.829094074
35.21,-106.42,2716,G,2,2,1988,18.70674963,350.35,NET,33,4,TR,decrease,1.694073497
35.21,-106.42,2716,G,2,2,1989,16.82825343,352.31,NET,33,4,TR,decrease,-0.184422701
35.21,-106.42,2716,G,2,2,1990,16.78691482,353.78,NET,33,4,TR,decrease,-0.225761314
35.21,-106.42,2716,G,2,2,1991,18.38374922,355,NET,33,4,TR,decrease,1.371073089
35.21,-106.42,2716,G,2,2,1992,16.77632253,355.93,NET,33,4,TR,decrease,-0.236353597
35.21,-106.42,2716,G,2,2,1993,17.78808178,356.71,NET,33,4,TR,decrease,0.775405651
35.21,-106.42,2716,G,2,2,1994,18.2482501,357.95,NET,33,4,TR,decrease,1.235573969
35.21,-106.42,2716,G,2,2,1995,17.21539234,359.75,NET,33,4,TR,decrease,0.202716216
35.21,-106.42,2716,G,2,2,1996,17.76902322,361.59,NET,33,4,TR,decrease,0.756347088
35.21,-106.42,2716,G,2,2,1997,17.60252754,363.19,NET,33,4,TR,decrease,0.589851414
35.21,-106.42,2716,G,2,2,1998,17.4677416,365.2,NET,33,4,TR,decrease,0.455065476
35.21,-106.42,2716,G,2,2,1999,17.66661195,367.41,NET,33,4,TR,decrease,0.653935821
35.21,-106.42,2716,G,2,2,2000,14.6685761,368.92,NET,33,4,TR,decrease,-2.344100024
35.21,-106.42,2716,G,2,2,2001,15.97820409,370.35,NET,33,4,TR,decrease,-1.034472038
35.21,-106.42,2716,G,2,2,2002,13.37351859,372.17,NET,33,4,TR,decrease,-3.639157535
35.21,-106.42,2716,G,2,2,2003,15.35547935,374.44,NET,33,4,TR,decrease,-1.657196782
35.21,-106.42,2716,G,2,2,2004,15.9905757,376.65,NET,33,4,TR,decrease,-1.022100427
35.21,-106.42,2716,G,2,2,2005,15.76198279,378.69,NET,33,4,TR,decrease,-1.250693335
35.21,-106.42,2716,G,2,2,2006,17.24190984,380.83,NET,33,4,TR,decrease,0.229233713
35.21,-106.42,2716,G,2,2,2007,16.01253957,382.8,NET,33,4,TR,decrease,-1.000136558
35.21,-106.42,2716,G,2,2,2008,15.77351688,384.65,NET,33,4,TR,decrease,-1.239159249
35.21,-106.42,2716,G,2,2,2009,16.28374085,386.53,NET,33,4,TR,decrease,-0.728935275
35.21,-106.42,2716,G,2,2,2010,15.99254159,388.57,NET,33,4,TR,decrease,-1.020134534
35.21,-106.42,2716,G,2,2,2011,15.11925479,390.65,NET,33,4,TR,decrease,-1.893421343
35.21,-106.42,2716,G,2,2,2012,14.98464688,392.77,NET,33,4,TR,decrease,-2.028029251
34.24,-105.79,2426,G,2,2,1979,18.10646396,336.1,NET,34,4,TR,decrease,0.736050499
34.24,-105.79,2426,G,2,2,1980,16.18865258,337.74,NET,34,4,TR,decrease,-1.181760874
34.24,-105.79,2426,G,2,2,1981,17.34548474,339.37,NET,34,4,TR,decrease,-0.024928717
34.24,-105.79,2426,G,2,2,1982,16.41862895,340.78,NET,34,4,TR,decrease,-0.951784511
34.24,-105.79,2426,G,2,2,1983,17.76410256,342.2,NET,34,4,TR,decrease,0.393689106
34.24,-105.79,2426,G,2,2,1984,18.15103632,343.79,NET,34,4,TR,decrease,0.780622865
34.24,-105.79,2426,G,2,2,1985,17.61852509,345.27,NET,34,4,TR,decrease,0.248111632
34.24,-105.79,2426,G,2,2,1986,18.29750115,346.67,NET,34,4,TR,decrease,0.927087697
34.24,-105.79,2426,G,2,2,1987,18.46529674,348.31,NET,34,4,TR,decrease,1.09488328
34.24,-105.79,2426,G,2,2,1988,18.30945441,350.35,NET,34,4,TR,decrease,0.939040953
34.24,-105.79,2426,G,2,2,1989,16.51571657,352.31,NET,34,4,TR,decrease,-0.854696889
34.24,-105.79,2426,G,2,2,1990,17.81958821,353.78,NET,34,4,TR,decrease,0.449174753
34.24,-105.79,2426,G,2,2,1991,15.75633478,355,NET,34,4,TR,decrease,-1.614078674
34.24,-105.79,2426,G,2,2,1992,17.27673536,355.93,NET,34,4,TR,decrease,-0.093678094
34.24,-105.79,2426,G,2,2,1993,17.9029445,356.71,NET,34,4,TR,decrease,0.532531038
34.24,-105.79,2426,G,2,2,1994,17.46505451,357.95,NET,34,4,TR,decrease,0.09464105
34.24,-105.79,2426,G,2,2,1995,17.81024294,359.75,NET,34,4,TR,decrease,0.439829484
34.24,-105.79,2426,G,2,2,1996,16.00745581,361.59,NET,34,4,TR,decrease,-1.36295765
34.24,-105.79,2426,G,2,2,1997,17.46684581,363.19,NET,34,4,TR,decrease,0.096432356
34.24,-105.79,2426,G,2,2,1998,17.12346325,365.2,NET,34,4,TR,decrease,-0.246950212
34.24,-105.79,2426,G,2,2,1999,16.32155408,367.41,NET,34,4,TR,decrease,-1.048859375
34.24,-105.79,2426,G,2,2,2000,15.20858067,368.92,NET,34,4,TR,decrease,-2.161832789
34.24,-105.79,2426,G,2,2,2001,16.36337555,370.35,NET,34,4,TR,decrease,-1.00703791
34.24,-105.79,2426,G,2,2,2002,15.23014094,372.17,NET,34,4,TR,decrease,-2.140272518
34.24,-105.79,2426,G,2,2,2003,15.35547935,374.44,NET,34,4,TR,decrease,-2.014934111
34.24,-105.79,2426,G,2,2,2004,16.5424785,376.65,NET,34,4,TR,decrease,-0.827934956
34.24,-105.79,2426,G,2,2,2005,17.60668151,378.69,NET,34,4,TR,decrease,0.236268052
34.24,-105.79,2426,G,2,2,2006,16.07466678,380.83,NET,34,4,TR,decrease,-1.295746682
34.24,-105.79,2426,G,2,2,2007,17.34661428,382.8,NET,34,4,TR,decrease,-0.023799176
34.24,-105.79,2426,G,2,2,2008,17.62883001,384.65,NET,34,4,TR,decrease,0.258416554
34.24,-105.79,2426,G,2,2,2009,16.08590076,386.53,NET,34,4,TR,decrease,-1.284512699
34.24,-105.79,2426,G,2,2,2010,15.65956575,388.57,NET,34,4,TR,decrease,-1.710847706
34.24,-105.79,2426,G,2,2,2011,14.59995908,390.65,NET,34,4,TR,decrease,-2.770454383
34.24,-105.79,2426,G,2,2,2012,15.76440461,392.77,NET,34,4,TR,decrease,-1.606008848
32.75,-105.77,2551,G,2,2,1979,18.76488462,336.1,NET,35,4,TR,decrease,0.211930717
32.75,-105.77,2551,G,2,2,1980,18.20084541,337.74,NET,35,4,TR,decrease,-0.352108496
32.75,-105.77,2551,G,2,2,1981,18.85998234,339.37,NET,35,4,TR,decrease,0.30702844
32.75,-105.77,2551,G,2,2,1982,17.91997046,340.78,NET,35,4,TR,decrease,-0.632983443
32.75,-105.77,2551,G,2,2,1983,18.53714614,342.2,NET,35,4,TR,decrease,-0.01580776
32.75,-105.77,2551,G,2,2,1984,18.77823409,343.79,NET,35,4,TR,decrease,0.225280185
32.75,-105.77,2551,G,2,2,1985,18.80961426,345.27,NET,35,4,TR,decrease,0.256660358
32.75,-105.77,2551,G,2,2,1986,19.1341858,346.67,NET,35,4,TR,decrease,0.581231894
32.75,-105.77,2551,G,2,2,1987,19.14524296,348.31,NET,35,4,TR,decrease,0.59228906
32.75,-105.77,2551,G,2,2,1988,18.86366204,350.35,NET,35,4,TR,decrease,0.310708134
32.75,-105.77,2551,G,2,2,1989,18.59247472,352.31,NET,35,4,TR,decrease,0.039520817
32.75,-105.77,2551,G,2,2,1990,19.34635419,353.78,NET,35,4,TR,decrease,0.793400292
32.75,-105.77,2551,G,2,2,1991,19.50347322,355,NET,35,4,TR,decrease,0.95051932
32.75,-105.77,2551,G,2,2,1992,19.26237929,355.93,NET,35,4,TR,decrease,0.709425388
32.75,-105.77,2551,G,2,2,1993,19.17861692,356.71,NET,35,4,TR,decrease,0.625663019
32.75,-105.77,2551,G,2,2,1994,19.0849888,357.95,NET,35,4,TR,decrease,0.532034902
32.75,-105.77,2551,G,2,2,1995,18.77182173,359.75,NET,35,4,TR,decrease,0.218867828
32.75,-105.77,2551,G,2,2,1996,19.01308626,361.59,NET,35,4,TR,decrease,0.460132361
32.75,-105.77,2551,G,2,2,1997,18.90900874,363.19,NET,35,4,TR,decrease,0.356054839
32.75,-105.77,2551,G,2,2,1998,18.54380795,365.2,NET,35,4,TR,decrease,-0.009145952
32.75,-105.77,2551,G,2,2,1999,19.28748317,367.41,NET,35,4,TR,decrease,0.734529272
32.75,-105.77,2551,G,2,2,2000,17.73970143,368.92,NET,35,4,TR,decrease,-0.81325247
32.75,-105.77,2551,G,2,2,2001,17.32236626,370.35,NET,35,4,TR,decrease,-1.23058764
32.75,-105.77,2551,G,2,2,2002,17.17702074,372.17,NET,35,4,TR,decrease,-1.375933166
32.75,-105.77,2551,G,2,2,2003,17.11514008,374.44,NET,35,4,TR,decrease,-1.437813822
32.75,-105.77,2551,G,2,2,2004,17.32449842,376.65,NET,35,4,TR,decrease,-1.228455481
32.75,-105.77,2551,G,2,2,2005,18.46356065,378.69,NET,35,4,TR,decrease,-0.089393248
32.75,-105.77,2551,G,2,2,2006,18.54780733,380.83,NET,35,4,TR,decrease,-0.005146569
32.75,-105.77,2551,G,2,2,2007,18.67373351,382.8,NET,35,4,TR,decrease,0.120779613
32.75,-105.77,2551,G,2,2,2008,18.90436855,384.65,NET,35,4,TR,decrease,0.351414651
32.75,-105.77,2551,G,2,2,2009,18.53829879,386.53,NET,35,4,TR,decrease,-0.014655111
32.75,-105.77,2551,G,2,2,2010,18.36087122,388.57,NET,35,4,TR,decrease,-0.192082684
32.75,-105.77,2551,G,2,2,2011,17.97446005,390.65,NET,35,4,TR,decrease,-0.578493854
32.75,-105.77,2551,G,2,2,2012,16.84765333,392.77,NET,35,4,TR,decrease,-1.705300576
34.683,-94.63,650,A,1,1,1979,20.07379922,336.1,BDT,36,3,TR,decrease,-0.199633516
34.683,-94.63,650,A,1,1,1980,20.0951823,337.74,BDT,36,3,TR,decrease,-0.178250441
34.683,-94.63,650,A,1,1,1981,20.96686248,339.37,BDT,36,3,TR,decrease,0.693429744
34.683,-94.63,650,A,1,1,1982,20.84147721,340.78,BDT,36,3,TR,decrease,0.568044478
34.683,-94.63,650,A,1,1,1983,19.63604977,342.2,BDT,36,3,TR,decrease,-0.637382963
34.683,-94.63,650,A,1,1,1984,19.99301016,343.79,BDT,36,3,TR,decrease,-0.280422581
34.683,-94.63,650,A,1,1,1985,20.30764801,345.27,BDT,36,3,TR,decrease,0.034215278
34.683,-94.63,650,A,1,1,1986,20.37080835,346.67,BDT,36,3,TR,decrease,0.097375617
34.683,-94.63,650,A,1,1,1987,21.48489777,348.31,BDT,36,3,TR,decrease,1.211465038
34.683,-94.63,650,A,1,1,1988,19.14622622,350.35,BDT,36,3,TR,decrease,-1.127206515
34.683,-94.63,650,A,1,1,1989,21.1714818,352.31,BDT,36,3,TR,decrease,0.898049061
34.683,-94.63,650,A,1,1,1990,20.04852772,353.78,BDT,36,3,TR,decrease,-0.224905018
34.683,-94.63,650,A,1,1,1991,20.49968628,355,BDT,36,3,TR,decrease,0.226253545
34.683,-94.63,650,A,1,1,1992,20.82497351,355.93,BDT,36,3,TR,decrease,0.551540769
34.683,-94.63,650,A,1,1,1993,20.61495098,356.71,BDT,36,3,TR,decrease,0.341518246
34.683,-94.63,650,A,1,1,1994,20.16431708,357.95,BDT,36,3,TR,decrease,-0.10911566
34.683,-94.63,650,A,1,1,1995,20.18612782,359.75,BDT,36,3,TR,decrease,-0.087304915
34.683,-94.63,650,A,1,1,1996,20.16576858,361.59,BDT,36,3,TR,decrease,-0.107664154
34.683,-94.63,650,A,1,1,1997,20.34477084,363.19,BDT,36,3,TR,decrease,0.071338102
34.683,-94.63,650,A,1,1,1998,20.28284906,365.2,BDT,36,3,TR,decrease,0.009416325
34.683,-94.63,650,A,1,1,1999,20.19952689,367.41,BDT,36,3,TR,decrease,-0.073905841
34.683,-94.63,650,A,1,1,2000,20.45141246,368.92,BDT,36,3,TR,decrease,0.177979728
34.683,-94.63,650,A,1,1,2001,19.35052924,370.35,BDT,36,3,TR,decrease,-0.9229035
34.683,-94.63,650,A,1,1,2002,19.76004195,372.17,BDT,36,3,TR,decrease,-0.51339079
34.683,-94.63,650,A,1,1,2003,20.03352633,374.44,BDT,36,3,TR,decrease,-0.239906404
34.683,-94.63,650,A,1,1,2004,20.40165436,376.65,BDT,36,3,TR,decrease,0.128221619
34.683,-94.63,650,A,1,1,2005,19.58385591,378.69,BDT,36,3,TR,decrease,-0.689576824
34.683,-94.63,650,A,1,1,2006,19.28057554,380.83,BDT,36,3,TR,decrease,-0.992857197
34.683,-94.63,650,A,1,1,2007,20.70768407,382.8,BDT,36,3,TR,decrease,0.434251338
34.683,-94.63,650,A,1,1,2008,20.3405525,384.65,BDT,36,3,TR,decrease,0.067119761
34.683,-94.63,650,A,1,1,2009,19.84759515,386.53,BDT,36,3,TR,decrease,-0.425837586
34.683,-94.63,650,A,1,1,2010,19.91093559,388.57,BDT,36,3,TR,decrease,-0.362497149
34.683,-94.63,650,A,1,1,2011,19.59675512,390.65,BDT,36,3,TR,decrease,-0.676677614
34.683,-94.63,650,A,1,1,2012,19.2829537,392.77,BDT,36,3,TR,decrease,-0.990479032
37.067,-89.6,170,A,1,1,1980,19.7073692,337.74,BDT,37,3,TR,constant,-0.72376533
37.067,-89.6,170,A,1,1,1981,20.91434685,339.37,BDT,37,3,TR,constant,0.483212321
37.067,-89.6,170,A,1,1,1982,20.3376586,340.78,BDT,37,3,TR,constant,-0.093475931
37.067,-89.6,170,A,1,1,1983,19.4893923,342.2,BDT,37,3,TR,constant,-0.941742225
37.067,-89.6,170,A,1,1,1984,20.62248005,343.79,BDT,37,3,TR,constant,0.191345517
37.067,-89.6,170,A,1,1,1985,21.51556018,345.27,BDT,37,3,TR,constant,1.084425647
37.067,-89.6,170,A,1,1,1986,21.43165956,346.67,BDT,37,3,TR,constant,1.000525034
37.067,-89.6,170,A,1,1,1987,20.45538689,348.31,BDT,37,3,TR,constant,0.024252364
37.067,-89.6,170,A,1,1,1988,19.64894973,350.35,BDT,37,3,TR,constant,-0.782184803
37.067,-89.6,170,A,1,1,1989,22.11828699,352.31,BDT,37,3,TR,constant,1.687152462
37.067,-89.6,170,A,1,1,1990,20.79367856,353.78,BDT,37,3,TR,constant,0.362544028
37.067,-89.6,170,A,1,1,1991,20.48918969,355,BDT,37,3,TR,constant,0.05805516
37.067,-89.6,170,A,1,1,1992,21.29784036,355.93,BDT,37,3,TR,constant,0.866705834
37.067,-89.6,170,A,1,1,1993,21.22425453,356.71,BDT,37,3,TR,constant,0.793119997
37.067,-89.6,170,A,1,1,1994,20.23775246,357.95,BDT,37,3,TR,constant,-0.193382072
37.067,-89.6,170,A,1,1,1995,20.85798664,359.75,BDT,37,3,TR,constant,0.426852114
37.067,-89.6,170,A,1,1,1996,20.16576858,361.59,BDT,37,3,TR,constant,-0.265365947
37.067,-89.6,170,A,1,1,1997,20.99586258,363.19,BDT,37,3,TR,constant,0.56472805
37.067,-89.6,170,A,1,1,1998,21.14408655,365.2,BDT,37,3,TR,constant,0.712952023
37.067,-89.6,170,A,1,1,1999,20.38842941,367.41,BDT,37,3,TR,constant,-0.042705118
37.067,-89.6,170,A,1,1,2000,20.00020566,368.92,BDT,37,3,TR,constant,-0.430928872
37.067,-89.6,170,A,1,1,2001,20.78766736,370.35,BDT,37,3,TR,constant,0.356532827
37.067,-89.6,170,A,1,1,2002,20.8935868,372.17,BDT,37,3,TR,constant,0.462452271
37.067,-89.6,170,A,1,1,2003,20.70533996,374.44,BDT,37,3,TR,constant,0.274205431
37.067,-89.6,170,A,1,1,2004,19.91896672,376.65,BDT,37,3,TR,constant,-0.512167807
37.067,-89.6,170,A,1,1,2005,20.73813347,378.69,BDT,37,3,TR,constant,0.306998936
37.067,-89.6,170,A,1,1,2006,21.10660379,380.83,BDT,37,3,TR,constant,0.675469263
37.067,-89.6,170,A,1,1,2007,19.72114831,382.8,BDT,37,3,TR,constant,-0.70998622
37.067,-89.6,170,A,1,1,2008,20.92877217,384.65,BDT,37,3,TR,constant,0.497637642
37.067,-89.6,170,A,1,1,2009,21.24438769,386.53,BDT,37,3,TR,constant,0.813253163
37.067,-89.6,170,A,1,1,2010,21.59199777,388.57,BDT,37,3,TR,constant,1.160863245
37.067,-89.6,170,A,1,1,2011,21.20319644,390.65,BDT,37,3,TR,constant,0.772061912
37.067,-89.6,170,A,1,1,2012,19.72317627,392.77,BDT,37,3,TR,constant,-0.707958255
46.89,-87.89,199,G,2,2,1979,20.09476919,336.1,NET,38,4,TR,constant,0.667234036
46.89,-87.89,199,G,2,2,1980,18.71298207,337.74,NET,38,4,TR,constant,-0.71455309
46.89,-87.89,199,G,2,2,1981,19.13202432,339.37,NET,38,4,TR,constant,-0.295510839
46.89,-87.89,199,G,2,2,1982,19.52001315,340.78,NET,38,4,TR,constant,0.092477994
46.89,-87.89,199,G,2,2,1983,19.00781467,342.2,NET,38,4,TR,constant,-0.419720491
46.89,-87.89,199,G,2,2,1984,19.34337312,343.79,NET,38,4,TR,constant,-0.084162034
46.89,-87.89,199,G,2,2,1985,20.18176958,345.27,NET,38,4,TR,constant,0.754234424
46.89,-87.89,199,G,2,2,1986,20.12953634,346.67,NET,38,4,TR,constant,0.702001185
46.89,-87.89,199,G,2,2,1987,19.04057676,348.31,NET,38,4,TR,constant,-0.386958394
46.89,-87.89,199,G,2,2,1988,18.80089127,350.35,NET,38,4,TR,constant,-0.626643886
46.89,-87.89,199,G,2,2,1989,18.57156057,352.31,NET,38,4,TR,constant,-0.855974591
46.89,-87.89,199,G,2,2,1990,20.01706643,353.78,NET,38,4,TR,constant,0.589531269
46.89,-87.89,199,G,2,2,1991,19.85978907,355,NET,38,4,TR,constant,0.43225391
46.89,-87.89,199,G,2,2,1992,19.90152037,355.93,NET,38,4,TR,constant,0.473985212
46.89,-87.89,199,G,2,2,1993,19.69187761,356.71,NET,38,4,TR,constant,0.264342458
46.89,-87.89,199,G,2,2,1994,20.1748072,357.95,NET,38,4,TR,constant,0.747272041
46.89,-87.89,199,G,2,2,1995,19.67233334,359.75,NET,38,4,TR,constant,0.244798183
46.89,-87.89,199,G,2,2,1996,20.5750733,361.59,NET,38,4,TR,constant,1.147538142
46.89,-87.89,199,G,2,2,1997,20.17688194,363.19,NET,38,4,TR,constant,0.749346785
46.89,-87.89,199,G,2,2,1998,19.08792981,365.2,NET,38,4,TR,constant,-0.339605344
46.89,-87.89,199,G,2,2,1999,19.48652593,367.41,NET,38,4,TR,constant,0.058990774
46.89,-87.89,199,G,2,2,2000,18.29343407,368.92,NET,38,4,TR,constant,-1.134101083
46.89,-87.89,199,G,2,2,2001,18.60732586,370.35,NET,38,4,TR,constant,-0.820209292
46.89,-87.89,199,G,2,2,2002,19.68665831,372.17,NET,38,4,TR,constant,0.259123149
46.89,-87.89,199,G,2,2,2003,19.81328014,374.44,NET,38,4,TR,constant,0.385744985
46.89,-87.89,199,G,2,2,2004,19.62538038,376.65,NET,38,4,TR,constant,0.19784522
46.89,-87.89,199,G,2,2,2005,19.31140802,378.69,NET,38,4,TR,constant,-0.11612714
46.89,-87.89,199,G,2,2,2006,19.34343331,380.83,NET,38,4,TR,constant,-0.084101852
46.89,-87.89,199,G,2,2,2007,20.68667408,382.8,NET,38,4,TR,constant,1.25913892
46.89,-87.89,199,G,2,2,2008,19.56430106,384.65,NET,38,4,TR,constant,0.136765905
46.89,-87.89,199,G,2,2,2009,19.66933311,386.53,NET,38,4,TR,constant,0.241797957
46.89,-87.89,199,G,2,2,2010,20.03682332,388.57,NET,38,4,TR,constant,0.609288163
46.89,-87.89,199,G,2,2,2011,19.51289722,390.65,NET,38,4,TR,constant,0.085362066
46.89,-87.89,199,G,2,2,2012,19.54494515,392.77,NET,38,4,TR,constant,0.117409992
46.89,-87.89,199,A,1,1,1979,21.75412587,336.1,BDT,39,3,TR,increase,0.281866971
46.89,-87.89,199,A,1,1,1980,22.49147426,337.74,BDT,39,3,TR,increase,1.019215357
46.89,-87.89,199,A,1,1,1981,20.56787914,339.37,BDT,39,3,TR,increase,-0.904379758
46.89,-87.89,199,A,1,1,1982,21.58762186,340.78,BDT,39,3,TR,increase,0.115362961
46.89,-87.89,199,A,1,1,1983,21.25207118,342.2,BDT,39,3,TR,increase,-0.220187724
46.89,-87.89,199,A,1,1,1984,21.44195335,343.79,BDT,39,3,TR,increase,-0.030305552
46.89,-87.89,199,A,1,1,1985,21.21068665,345.27,BDT,39,3,TR,increase,-0.261572255
46.89,-87.89,199,A,1,1,1986,21.62095379,346.67,BDT,39,3,TR,increase,0.148694892
46.89,-87.89,199,A,1,1,1987,21.84256055,348.31,BDT,39,3,TR,increase,0.370301653
46.89,-87.89,199,A,1,1,1988,21.19163039,350.35,BDT,39,3,TR,increase,-0.280628514
46.89,-87.89,199,A,1,1,1989,21.61310584,352.31,BDT,39,3,TR,increase,0.140846941
46.89,-87.89,199,A,1,1,1990,21.63459063,353.78,BDT,39,3,TR,increase,0.162331731
46.89,-87.89,199,A,1,1,1991,22.36099089,355,BDT,39,3,TR,increase,0.88873199
46.89,-87.89,199,A,1,1,1992,22.06586796,355.93,BDT,39,3,TR,increase,0.593609054
46.89,-87.89,199,A,1,1,1993,21.81323831,356.71,BDT,39,3,TR,increase,0.340979407
46.89,-87.89,199,A,1,1,1994,21.97179617,357.95,BDT,39,3,TR,increase,0.499537265
46.89,-87.89,199,A,1,1,1995,21.78323875,359.75,BDT,39,3,TR,increase,0.31097985
46.89,-87.89,199,A,1,1,1996,22.27878363,361.59,BDT,39,3,TR,increase,0.806524731
46.89,-87.89,199,A,1,1,1997,22.81702049,363.19,BDT,39,3,TR,increase,1.344761586
46.89,-87.89,199,A,1,1,1998,22.2068795,365.2,BDT,39,3,TR,increase,0.734620595
46.89,-87.89,199,A,1,1,1999,22.29184487,367.41,BDT,39,3,TR,increase,0.819585974
46.89,-87.89,199,A,1,1,2000,21.5653965,368.92,BDT,39,3,TR,increase,0.093137598
